utt_id,audio_path,emotion,intensity,actor,gender,fold
03-01-07-01-01-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-13.wav,disgust,normal,13,M,3
03-01-07-01-01-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-14.wav,disgust,normal,14,F,3
03-01-07-01-01-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-15.wav,disgust,normal,15,M,3
03-01-07-01-01-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-16.wav,disgust,normal,16,F,4
03-01-07-01-01-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-17.wav,disgust,normal,17,M,4
03-01-07-01-01-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-18.wav,disgust,normal,18,F,4
03-01-07-01-01-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-19.wav,disgust,normal,19,M,4
03-01-07-01-01-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-20.wav,disgust,normal,20,F,4
03-01-07-01-01-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-21.wav,disgust,normal,21,M,5
03-01-07-01-01-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-22.wav,disgust,normal,22,F,5
03-01-07-01-01-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-23.wav,disgust,normal,23,M,5
03-01-07-01-01-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-01-24.wav,disgust,normal,24,F,5
03-01-07-01-01-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-01.wav,disgust,normal,1,M,1
03-01-07-01-01-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-02.wav,disgust,normal,2,F,1
03-01-07-01-01-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-03.wav,disgust,normal,3,M,1
03-01-07-01-01-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-04.wav,disgust,normal,4,F,1
03-01-07-01-01-02-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-05.wav,disgust,normal,5,M,1
03-01-07-01-01-02-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-06.wav,disgust,normal,6,F,2
03-01-07-01-01-02-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-07.wav,disgust,normal,7,M,2
03-01-07-01-01-02-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-08.wav,disgust,normal,8,F,2
03-01-07-01-01-02-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-09.wav,disgust,normal,9,M,2
03-01-07-01-01-02-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-10.wav,disgust,normal,10,F,2
03-01-07-01-01-02-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-11.wav,disgust,normal,11,M,3
03-01-07-01-01-02-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-12.wav,disgust,normal,12,F,3
03-01-07-01-01-02-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-13.wav,disgust,normal,13,M,3
03-01-07-01-01-02-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-14.wav,disgust,normal,14,F,3
03-01-07-01-01-02-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-15.wav,disgust,normal,15,M,3
03-01-07-01-01-02-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-16.wav,disgust,normal,16,F,4
03-01-07-01-01-02-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-17.wav,disgust,normal,17,M,4
03-01-07-01-01-02-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-18.wav,disgust,normal,18,F,4
03-01-07-01-01-02-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-19.wav,disgust,normal,19,M,4
03-01-07-01-01-02-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-20.wav,disgust,normal,20,F,4
03-01-07-01-01-02-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-21.wav,disgust,normal,21,M,5
03-01-07-01-01-02-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-22.wav,disgust,normal,22,F,5
03-01-07-01-01-02-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-23.wav,disgust,normal,23,M,5
03-01-07-01-01-02-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-01-02-24.wav,disgust,normal,24,F,5
03-01-07-01-02-01-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-01.wav,disgust,normal,1,M,1
03-01-07-01-02-01-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-02.wav,disgust,normal,2,F,1
03-01-07-01-02-01-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-03.wav,disgust,normal,3,M,1
03-01-07-01-02-01-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-04.wav,disgust,normal,4,F,1
03-01-07-01-02-01-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-05.wav,disgust,normal,5,M,1
03-01-07-01-02-01-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-06.wav,disgust,normal,6,F,2
03-01-07-01-02-01-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-07.wav,disgust,normal,7,M,2
03-01-07-01-02-01-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-08.wav,disgust,normal,8,F,2
03-01-07-01-02-01-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-09.wav,disgust,normal,9,M,2
03-01-07-01-02-01-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-10.wav,disgust,normal,10,F,2
03-01-07-01-02-01-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-11.wav,disgust,normal,11,M,3
03-01-07-01-02-01-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-12.wav,disgust,normal,12,F,3
03-01-07-01-02-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-13.wav,disgust,normal,13,M,3
03-01-07-01-02-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-14.wav,disgust,normal,14,F,3
03-01-07-01-02-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-15.wav,disgust,normal,15,M,3
03-01-07-01-02-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-16.wav,disgust,normal,16,F,4
03-01-07-01-02-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-17.wav,disgust,normal,17,M,4
03-01-07-01-02-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-18.wav,disgust,normal,18,F,4
03-01-07-01-02-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-19.wav,disgust,normal,19,M,4
03-01-07-01-02-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-20.wav,disgust,normal,20,F,4
03-01-07-01-02-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-21.wav,disgust,normal,21,M,5
03-01-07-01-02-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-22.wav,disgust,normal,22,F,5
03-01-07-01-02-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-23.wav,disgust,normal,23,M,5
03-01-07-01-02-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-01-24.wav,disgust,normal,24,F,5
03-01-07-01-02-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-01.wav,disgust,normal,1,M,1
03-01-07-01-02-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-02.wav,disgust,normal,2,F,1
03-01-07-01-02-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-03.wav,disgust,normal,3,M,1
03-01-07-01-02-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-04.wav,disgust,normal,4,F,1
03-01-07-01-02-02-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-05.wav,disgust,normal,5,M,1
03-01-07-01-02-02-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-06.wav,disgust,normal,6,F,2
03-01-07-01-02-02-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-07.wav,disgust,normal,7,M,2
03-01-07-01-02-02-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-08.wav,disgust,normal,8,F,2
03-01-07-01-02-02-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-09.wav,disgust,normal,9,M,2
03-01-07-01-02-02-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-10.wav,disgust,normal,10,F,2
03-01-07-01-02-02-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-11.wav,disgust,normal,11,M,3
03-01-07-01-02-02-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-12.wav,disgust,normal,12,F,3
03-01-07-01-02-02-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-13.wav,disgust,normal,13,M,3
03-01-07-01-02-02-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-14.wav,disgust,normal,14,F,3
03-01-07-01-02-02-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-15.wav,disgust,normal,15,M,3
03-01-07-01-02-02-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-16.wav,disgust,normal,16,F,4
03-01-07-01-02-02-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-17.wav,disgust,normal,17,M,4
03-01-07-01-02-02-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-18.wav,disgust,normal,18,F,4
03-01-07-01-02-02-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-19.wav,disgust,normal,19,M,4
03-01-07-01-02-02-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-20.wav,disgust,normal,20,F,4
03-01-07-01-02-02-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-21.wav,disgust,normal,21,M,5
03-01-07-01-02-02-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-22.wav,disgust,normal,22,F,5
03-01-07-01-02-02-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-23.wav,disgust,normal,23,M,5
03-01-07-01-02-02-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-01-02-02-24.wav,disgust,normal,24,F,5
03-01-07-02-01-01-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-01.wav,disgust,strong,1,M,1
03-01-07-02-01-01-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-02.wav,disgust,strong,2,F,1
03-01-07-02-01-01-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-03.wav,disgust,strong,3,M,1
03-01-07-02-01-01-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-04.wav,disgust,strong,4,F,1
03-01-07-02-01-01-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-05.wav,disgust,strong,5,M,1
03-01-07-02-01-01-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-06.wav,disgust,strong,6,F,2
03-01-07-02-01-01-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-07.wav,disgust,strong,7,M,2
03-01-07-02-01-01-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-08.wav,disgust,strong,8,F,2
03-01-07-02-01-01-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-09.wav,disgust,strong,9,M,2
03-01-07-02-01-01-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-10.wav,disgust,strong,10,F,2
03-01-07-02-01-01-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-11.wav,disgust,strong,11,M,3
03-01-07-02-01-01-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-12.wav,disgust,strong,12,F,3
03-01-07-02-01-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-13.wav,disgust,strong,13,M,3
03-01-07-02-01-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-14.wav,disgust,strong,14,F,3
03-01-07-02-01-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-15.wav,disgust,strong,15,M,3
03-01-07-02-01-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-16.wav,disgust,strong,16,F,4
03-01-07-02-01-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-17.wav,disgust,strong,17,M,4
03-01-07-02-01-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-18.wav,disgust,strong,18,F,4
03-01-07-02-01-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-19.wav,disgust,strong,19,M,4
03-01-07-02-01-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-20.wav,disgust,strong,20,F,4
03-01-07-02-01-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-21.wav,disgust,strong,21,M,5
03-01-07-02-01-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-22.wav,disgust,strong,22,F,5
03-01-07-02-01-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-23.wav,disgust,strong,23,M,5
03-01-07-02-01-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-01-24.wav,disgust,strong,24,F,5
03-01-07-02-01-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-01.wav,disgust,strong,1,M,1
03-01-07-02-01-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-02.wav,disgust,strong,2,F,1
03-01-07-02-01-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-03.wav,disgust,strong,3,M,1
03-01-07-02-01-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-04.wav,disgust,strong,4,F,1
03-01-07-02-01-02-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-05.wav,disgust,strong,5,M,1
03-01-07-02-01-02-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-06.wav,disgust,strong,6,F,2
03-01-07-02-01-02-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-07.wav,disgust,strong,7,M,2
03-01-07-02-01-02-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-08.wav,disgust,strong,8,F,2
03-01-07-02-01-02-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-09.wav,disgust,strong,9,M,2
03-01-07-02-01-02-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-10.wav,disgust,strong,10,F,2
03-01-07-02-01-02-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-11.wav,disgust,strong,11,M,3
03-01-07-02-01-02-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-12.wav,disgust,strong,12,F,3
03-01-07-02-01-02-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-13.wav,disgust,strong,13,M,3
03-01-07-02-01-02-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-14.wav,disgust,strong,14,F,3
03-01-07-02-01-02-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-15.wav,disgust,strong,15,M,3
03-01-07-02-01-02-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-16.wav,disgust,strong,16,F,4
03-01-07-02-01-02-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-17.wav,disgust,strong,17,M,4
03-01-07-02-01-02-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-18.wav,disgust,strong,18,F,4
03-01-07-02-01-02-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-19.wav,disgust,strong,19,M,4
03-01-07-02-01-02-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-20.wav,disgust,strong,20,F,4
03-01-07-02-01-02-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-21.wav,disgust,strong,21,M,5
03-01-07-02-01-02-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-22.wav,disgust,strong,22,F,5
03-01-07-02-01-02-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-23.wav,disgust,strong,23,M,5
03-01-07-02-01-02-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-01-02-24.wav,disgust,strong,24,F,5
03-01-07-02-02-01-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-01.wav,disgust,strong,1,M,1
03-01-07-02-02-01-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-02.wav,disgust,strong,2,F,1
03-01-07-02-02-01-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-03.wav,disgust,strong,3,M,1
03-01-07-02-02-01-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-04.wav,disgust,strong,4,F,1
03-01-07-02-02-01-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-05.wav,disgust,strong,5,M,1
03-01-07-02-02-01-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-06.wav,disgust,strong,6,F,2
03-01-07-02-02-01-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-07.wav,disgust,strong,7,M,2
03-01-07-02-02-01-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-08.wav,disgust,strong,8,F,2
03-01-07-02-02-01-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-09.wav,disgust,strong,9,M,2
03-01-07-02-02-01-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-10.wav,disgust,strong,10,F,2
03-01-07-02-02-01-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-11.wav,disgust,strong,11,M,3
03-01-07-02-02-01-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-12.wav,disgust,strong,12,F,3
03-01-07-02-02-01-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-13.wav,disgust,strong,13,M,3
03-01-07-02-02-01-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-14.wav,disgust,strong,14,F,3
03-01-07-02-02-01-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-15.wav,disgust,strong,15,M,3
03-01-07-02-02-01-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-16.wav,disgust,strong,16,F,4
03-01-07-02-02-01-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-17.wav,disgust,strong,17,M,4
03-01-07-02-02-01-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-18.wav,disgust,strong,18,F,4
03-01-07-02-02-01-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-19.wav,disgust,strong,19,M,4
03-01-07-02-02-01-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-20.wav,disgust,strong,20,F,4
03-01-07-02-02-01-21,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-21.wav,disgust,strong,21,M,5
03-01-07-02-02-01-22,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-22.wav,disgust,strong,22,F,5
03-01-07-02-02-01-23,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-23.wav,disgust,strong,23,M,5
03-01-07-02-02-01-24,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-01-24.wav,disgust,strong,24,F,5
03-01-07-02-02-02-01,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-01.wav,disgust,strong,1,M,1
03-01-07-02-02-02-02,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-02.wav,disgust,strong,2,F,1
03-01-07-02-02-02-03,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-03.wav,disgust,strong,3,M,1
03-01-07-02-02-02-04,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-04.wav,disgust,strong,4,F,1
03-01-07-02-02-02-05,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-05.wav,disgust,strong,5,M,1
03-01-07-02-02-02-06,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-06.wav,disgust,strong,6,F,2
03-01-07-02-02-02-07,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-07.wav,disgust,strong,7,M,2
03-01-07-02-02-02-08,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-08.wav,disgust,strong,8,F,2
03-01-07-02-02-02-09,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-09.wav,disgust,strong,9,M,2
03-01-07-02-02-02-10,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-10.wav,disgust,strong,10,F,2
03-01-07-02-02-02-11,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-11.wav,disgust,strong,11,M,3
03-01-07-02-02-02-12,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-12.wav,disgust,strong,12,F,3
03-01-07-02-02-02-13,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-13.wav,disgust,strong,13,M,3
03-01-07-02-02-02-14,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-14.wav,disgust,strong,14,F,3
03-01-07-02-02-02-15,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-15.wav,disgust,strong,15,M,3
03-01-07-02-02-02-16,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-16.wav,disgust,strong,16,F,4
03-01-07-02-02-02-17,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-17.wav,disgust,strong,17,M,4
03-01-07-02-02-02-18,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-18.wav,disgust,strong,18,F,4
03-01-07-02-02-02-19,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-19.wav,disgust,strong,19,M,4
03-01-07-02-02-02-20,/mnt/tmp/datasets/emotion_raw/RAVDESS/AudioSpeech/03-01-07-02-02-02-20.wav,disgust,strong,20,F,4
