utt_id,audio_path,label,fold,family,source,inst_id,pitch,velocity
keyboard_electronic_017-097-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_017-097-050.wav,keyboard,3,keyboard,electronic,17,97,50
keyboard_electronic_041-048-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_041-048-025.wav,keyboard,1,keyboard,electronic,41,48,25
keyboard_electronic_085-098-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_085-098-075.wav,keyboard,5,keyboard,electronic,85,98,75
keyboard_electronic_097-075-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_097-075-075.wav,keyboard,4,keyboard,electronic,97,75,75
keyboard_electronic_062-063-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_062-063-050.wav,keyboard,1,keyboard,electronic,62,63,50
keyboard_synthetic_006-031-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_006-031-075.wav,keyboard,1,keyboard,synthetic,6,31,75
keyboard_electronic_064-032-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_064-032-025.wav,keyboard,4,keyboard,electronic,64,32,25
keyboard_electronic_053-080-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_053-080-050.wav,keyboard,5,keyboard,electronic,53,80,50
keyboard_synthetic_007-052-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_007-052-025.wav,keyboard,4,keyboard,synthetic,7,52,25
keyboard_electronic_099-061-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_099-061-075.wav,keyboard,2,keyboard,electronic,99,61,75
keyboard_acoustic_019-105-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_019-105-100.wav,keyboard,2,keyboard,acoustic,19,105,100
keyboard_electronic_029-096-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_029-096-075.wav,keyboard,4,keyboard,electronic,29,96,75
keyboard_electronic_045-044-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_045-044-075.wav,keyboard,3,keyboard,electronic,45,44,75
keyboard_electronic_008-064-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_008-064-025.wav,keyboard,2,keyboard,electronic,8,64,25
keyboard_electronic_026-065-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_026-065-050.wav,keyboard,3,keyboard,electronic,26,65,50
keyboard_acoustic_019-065-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_019-065-100.wav,keyboard,3,keyboard,acoustic,19,65,100
keyboard_electronic_087-047-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_087-047-025.wav,keyboard,1,keyboard,electronic,87,47,25
keyboard_electronic_021-029-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_021-029-100.wav,keyboard,4,keyboard,electronic,21,29,100
keyboard_electronic_034-069-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_034-069-075.wav,keyboard,5,keyboard,electronic,34,69,75
keyboard_electronic_047-105-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_047-105-025.wav,keyboard,3,keyboard,electronic,47,105,25
keyboard_synthetic_008-091-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_008-091-075.wav,keyboard,2,keyboard,synthetic,8,91,75
keyboard_acoustic_013-085-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_013-085-100.wav,keyboard,4,keyboard,acoustic,13,85,100
keyboard_electronic_108-098-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_108-098-100.wav,keyboard,1,keyboard,electronic,108,98,100
keyboard_synthetic_005-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_005-062-127.wav,keyboard,2,keyboard,synthetic,5,62,127
keyboard_electronic_064-102-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_064-102-050.wav,keyboard,1,keyboard,electronic,64,102,50
keyboard_electronic_089-041-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_089-041-025.wav,keyboard,2,keyboard,electronic,89,41,25
keyboard_electronic_016-050-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_016-050-075.wav,keyboard,3,keyboard,electronic,16,50,75
keyboard_electronic_052-036-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_052-036-050.wav,keyboard,4,keyboard,electronic,52,36,50
keyboard_electronic_085-097-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_085-097-075.wav,keyboard,5,keyboard,electronic,85,97,75
keyboard_electronic_085-105-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_085-105-127.wav,keyboard,1,keyboard,electronic,85,105,127
keyboard_electronic_099-085-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_099-085-050.wav,keyboard,2,keyboard,electronic,99,85,50
keyboard_electronic_016-096-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_016-096-050.wav,keyboard,3,keyboard,electronic,16,96,50
keyboard_acoustic_012-052-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_012-052-127.wav,keyboard,3,keyboard,acoustic,12,52,127
keyboard_electronic_040-039-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_040-039-075.wav,keyboard,5,keyboard,electronic,40,39,75
keyboard_electronic_046-102-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_046-102-075.wav,keyboard,1,keyboard,electronic,46,102,75
keyboard_electronic_062-084-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_062-084-050.wav,keyboard,3,keyboard,electronic,62,84,50
keyboard_electronic_081-092-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_081-092-050.wav,keyboard,1,keyboard,electronic,81,92,50
keyboard_electronic_070-081-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_070-081-127.wav,keyboard,4,keyboard,electronic,70,81,127
keyboard_electronic_097-077-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_097-077-100.wav,keyboard,2,keyboard,electronic,97,77,100
keyboard_synthetic_007-089-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_007-089-025.wav,keyboard,2,keyboard,synthetic,7,89,25
keyboard_electronic_020-024-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_020-024-025.wav,keyboard,1,keyboard,electronic,20,24,25
keyboard_electronic_071-037-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_071-037-025.wav,keyboard,5,keyboard,electronic,71,37,25
keyboard_electronic_023-048-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_023-048-025.wav,keyboard,5,keyboard,electronic,23,48,25
keyboard_electronic_049-036-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_049-036-050.wav,keyboard,1,keyboard,electronic,49,36,50
keyboard_electronic_101-088-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_101-088-075.wav,keyboard,5,keyboard,electronic,101,88,75
keyboard_electronic_046-046-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_046-046-075.wav,keyboard,4,keyboard,electronic,46,46,75
keyboard_electronic_025-092-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_025-092-050.wav,keyboard,3,keyboard,electronic,25,92,50
keyboard_electronic_070-081-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_070-081-075.wav,keyboard,2,keyboard,electronic,70,81,75
keyboard_electronic_090-081-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_090-081-025.wav,keyboard,1,keyboard,electronic,90,81,25
keyboard_acoustic_009-083-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_009-083-075.wav,keyboard,4,keyboard,acoustic,9,83,75
keyboard_electronic_086-035-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_086-035-127.wav,keyboard,4,keyboard,electronic,86,35,127
keyboard_electronic_049-033-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_049-033-100.wav,keyboard,2,keyboard,electronic,49,33,100
keyboard_electronic_034-061-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_034-061-127.wav,keyboard,5,keyboard,electronic,34,61,127
keyboard_electronic_051-045-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_051-045-100.wav,keyboard,4,keyboard,electronic,51,45,100
keyboard_electronic_034-028-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_034-028-100.wav,keyboard,4,keyboard,electronic,34,28,100
keyboard_electronic_016-078-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_016-078-127.wav,keyboard,2,keyboard,electronic,16,78,127
keyboard_acoustic_016-023-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_016-023-127.wav,keyboard,2,keyboard,acoustic,16,23,127
keyboard_electronic_073-069-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_073-069-127.wav,keyboard,1,keyboard,electronic,73,69,127
keyboard_electronic_047-107-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_047-107-075.wav,keyboard,4,keyboard,electronic,47,107,75
keyboard_electronic_062-078-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_062-078-075.wav,keyboard,4,keyboard,electronic,62,78,75
keyboard_electronic_039-056-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_039-056-025.wav,keyboard,4,keyboard,electronic,39,56,25
keyboard_electronic_060-052-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_060-052-050.wav,keyboard,3,keyboard,electronic,60,52,50
keyboard_electronic_095-054-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_095-054-075.wav,keyboard,2,keyboard,electronic,95,54,75
keyboard_electronic_020-070-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_020-070-025.wav,keyboard,4,keyboard,electronic,20,70,25
keyboard_acoustic_013-055-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_013-055-127.wav,keyboard,1,keyboard,acoustic,13,55,127
keyboard_acoustic_002-024-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_002-024-100.wav,keyboard,1,keyboard,acoustic,2,24,100
keyboard_electronic_031-031-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_031-031-127.wav,keyboard,2,keyboard,electronic,31,31,127
keyboard_electronic_032-103-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_032-103-025.wav,keyboard,2,keyboard,electronic,32,103,25
keyboard_electronic_050-088-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_050-088-050.wav,keyboard,1,keyboard,electronic,50,88,50
keyboard_electronic_046-064-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_046-064-075.wav,keyboard,5,keyboard,electronic,46,64,75
keyboard_synthetic_006-028-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_006-028-100.wav,keyboard,4,keyboard,synthetic,6,28,100
keyboard_electronic_089-057-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_089-057-075.wav,keyboard,5,keyboard,electronic,89,57,75
keyboard_electronic_042-087-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_042-087-025.wav,keyboard,5,keyboard,electronic,42,87,25
keyboard_acoustic_009-070-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_009-070-127.wav,keyboard,1,keyboard,acoustic,9,70,127
keyboard_electronic_076-045-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_076-045-025.wav,keyboard,5,keyboard,electronic,76,45,25
keyboard_electronic_085-094-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_085-094-075.wav,keyboard,2,keyboard,electronic,85,94,75
keyboard_electronic_025-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_025-062-127.wav,keyboard,1,keyboard,electronic,25,62,127
keyboard_electronic_093-080-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_093-080-127.wav,keyboard,4,keyboard,electronic,93,80,127
keyboard_electronic_058-031-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_058-031-025.wav,keyboard,3,keyboard,electronic,58,31,25
keyboard_synthetic_010-062-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_010-062-127.wav,keyboard,1,keyboard,synthetic,10,62,127
keyboard_acoustic_001-078-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_001-078-025.wav,keyboard,5,keyboard,acoustic,1,78,25
keyboard_acoustic_017-093-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_017-093-127.wav,keyboard,5,keyboard,acoustic,17,93,127
keyboard_electronic_070-047-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_070-047-127.wav,keyboard,4,keyboard,electronic,70,47,127
keyboard_electronic_066-032-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_066-032-075.wav,keyboard,2,keyboard,electronic,66,32,75
keyboard_electronic_021-052-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_021-052-075.wav,keyboard,4,keyboard,electronic,21,52,75
keyboard_synthetic_002-079-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_002-079-075.wav,keyboard,3,keyboard,synthetic,2,79,75
keyboard_acoustic_018-089-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_018-089-100.wav,keyboard,5,keyboard,acoustic,18,89,100
keyboard_acoustic_001-074-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_001-074-075.wav,keyboard,4,keyboard,acoustic,1,74,75
keyboard_acoustic_014-081-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_014-081-100.wav,keyboard,3,keyboard,acoustic,14,81,100
keyboard_electronic_084-055-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_084-055-025.wav,keyboard,2,keyboard,electronic,84,55,25
keyboard_electronic_055-091-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_055-091-075.wav,keyboard,5,keyboard,electronic,55,91,75
keyboard_acoustic_009-101-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_009-101-075.wav,keyboard,3,keyboard,acoustic,9,101,75
keyboard_synthetic_006-107-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_006-107-050.wav,keyboard,1,keyboard,synthetic,6,107,50
keyboard_acoustic_014-069-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_014-069-025.wav,keyboard,4,keyboard,acoustic,14,69,25
keyboard_synthetic_008-085-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_008-085-025.wav,keyboard,3,keyboard,synthetic,8,85,25
keyboard_acoustic_009-058-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_009-058-050.wav,keyboard,4,keyboard,acoustic,9,58,50
keyboard_electronic_044-045-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_044-045-075.wav,keyboard,5,keyboard,electronic,44,45,75
keyboard_electronic_044-052-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_044-052-100.wav,keyboard,1,keyboard,electronic,44,52,100
keyboard_electronic_018-026-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_018-026-025.wav,keyboard,5,keyboard,electronic,18,26,25
keyboard_acoustic_008-057-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_008-057-127.wav,keyboard,4,keyboard,acoustic,8,57,127
keyboard_electronic_051-026-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_051-026-025.wav,keyboard,5,keyboard,electronic,51,26,25
keyboard_electronic_093-067-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_093-067-025.wav,keyboard,2,keyboard,electronic,93,67,25
keyboard_electronic_076-044-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_076-044-050.wav,keyboard,4,keyboard,electronic,76,44,50
keyboard_electronic_084-077-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_084-077-100.wav,keyboard,5,keyboard,electronic,84,77,100
keyboard_electronic_080-032-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_080-032-075.wav,keyboard,3,keyboard,electronic,80,32,75
keyboard_electronic_043-060-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_043-060-050.wav,keyboard,4,keyboard,electronic,43,60,50
keyboard_electronic_104-048-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_104-048-050.wav,keyboard,1,keyboard,electronic,104,48,50
keyboard_acoustic_015-081-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_015-081-050.wav,keyboard,3,keyboard,acoustic,15,81,50
keyboard_electronic_004-077-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_004-077-050.wav,keyboard,3,keyboard,electronic,4,77,50
keyboard_electronic_101-089-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_101-089-127.wav,keyboard,2,keyboard,electronic,101,89,127
keyboard_electronic_027-067-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_027-067-100.wav,keyboard,2,keyboard,electronic,27,67,100
keyboard_electronic_050-044-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_050-044-100.wav,keyboard,3,keyboard,electronic,50,44,100
keyboard_electronic_107-067-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_107-067-075.wav,keyboard,1,keyboard,electronic,107,67,75
keyboard_electronic_046-047-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_046-047-025.wav,keyboard,2,keyboard,electronic,46,47,25
keyboard_electronic_101-055-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_101-055-127.wav,keyboard,4,keyboard,electronic,101,55,127
keyboard_electronic_091-059-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_091-059-127.wav,keyboard,3,keyboard,electronic,91,59,127
keyboard_electronic_053-082-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_053-082-100.wav,keyboard,2,keyboard,electronic,53,82,100
keyboard_electronic_017-061-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_017-061-100.wav,keyboard,5,keyboard,electronic,17,61,100
keyboard_acoustic_008-052-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_008-052-050.wav,keyboard,5,keyboard,acoustic,8,52,50
keyboard_synthetic_006-085-025,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_006-085-025.wav,keyboard,2,keyboard,synthetic,6,85,25
keyboard_acoustic_018-080-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_018-080-100.wav,keyboard,1,keyboard,acoustic,18,80,100
keyboard_acoustic_011-074-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_acoustic_011-074-100.wav,keyboard,4,keyboard,acoustic,11,74,100
keyboard_synthetic_003-104-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_003-104-075.wav,keyboard,3,keyboard,synthetic,3,104,75
keyboard_electronic_043-056-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_043-056-050.wav,keyboard,2,keyboard,electronic,43,56,50
keyboard_electronic_108-074-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_108-074-050.wav,keyboard,3,keyboard,electronic,108,74,50
keyboard_electronic_014-026-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_014-026-100.wav,keyboard,2,keyboard,electronic,14,26,100
keyboard_electronic_036-082-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_036-082-075.wav,keyboard,5,keyboard,electronic,36,82,75
keyboard_synthetic_010-053-075,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_synthetic_010-053-075.wav,keyboard,3,keyboard,synthetic,10,53,75
keyboard_electronic_038-033-050,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_038-033-050.wav,keyboard,2,keyboard,electronic,38,33,50
keyboard_electronic_020-083-127,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_020-083-127.wav,keyboard,2,keyboard,electronic,20,83,127
keyboard_electronic_041-034-100,/mnt/tmp/datasets/music/nsynth/train_30k/keyboard_electronic_041-034-100.wav,keyboard,4,keyboard,electronic,41,34,100
